2008,1,3,100000.0
2008,1,4,99893.0
2008,1,7,99875.0
2008,1,8,99846.0
2008,1,9,99801.0
2008,1,10,99844.0
2008,1,11,99844.0
2008,1,14,99844.0
2008,1,15,99844.0
2008,1,16,99844.0
2008,1,17,99844.0
2008,1,18,99844.0
2008,1,22,99844.0
2008,1,23,99917.0
2008,1,24,99965.0
2008,1,25,100151.0
2008,1,28,100377.0
2008,1,29,100419.0
2008,1,30,100411.0
2008,1,31,100411.0
2008,2,1,100411.0
2008,2,4,100411.0
2008,2,5,100411.0
2008,2,6,100395.0
2008,2,7,100374.0
2008,2,8,100245.0
2008,2,11,100386.0
2008,2,12,100433.0
2008,2,13,100536.0
2008,2,14,100514.0
2008,2,15,100510.0
2008,2,19,100510.0
2008,2,20,100510.0
2008,2,21,100510.0
2008,2,22,100510.0
2008,2,25,100510.0
2008,2,26,100510.0
2008,2,27,100510.0
2008,2,28,100510.0
2008,2,29,100510.0
2008,3,3,100510.0
2008,3,4,100500.0
2008,3,5,100525.0
2008,3,6,100441.0
2008,3,7,100511.0
2008,3,10,100326.0
2008,3,11,100306.0
2008,3,12,100280.0
2008,3,13,100233.0
2008,3,14,100236.0
2008,3,17,100200.0
2008,3,18,100200.0
2008,3,19,100200.0
2008,3,20,100200.0
2008,3,24,100200.0
2008,3,25,100200.0
2008,3,26,100200.0
2008,3,27,100200.0
2008,3,28,100200.0
2008,3,31,100200.0
2008,4,1,100200.0
2008,4,2,100200.0
2008,4,3,100200.0
2008,4,4,100200.0
2008,4,7,100200.0
2008,4,8,100200.0
2008,4,9,100200.0
2008,4,10,100200.0
2008,4,11,100200.0
2008,4,14,100200.0
2008,4,15,100200.0
2008,4,16,100200.0
2008,4,17,100200.0
2008,4,18,100200.0
2008,4,21,100200.0
2008,4,22,100200.0
2008,4,23,100200.0
2008,4,24,100200.0
2008,4,25,100200.0
2008,4,28,100200.0
2008,4,29,100200.0
2008,4,30,100200.0
2008,5,1,100200.0
2008,5,2,100200.0
2008,5,5,100200.0
2008,5,6,100200.0
2008,5,7,100200.0
2008,5,8,100202.0
2008,5,9,100203.0
2008,5,12,100225.0
2008,5,13,100228.0
2008,5,14,100225.0
2008,5,15,100225.0
2008,5,16,100225.0
2008,5,19,100227.0
2008,5,20,100220.0
2008,5,21,100206.0
2008,5,22,100205.0
2008,5,23,100204.0
2008,5,27,100201.0
2008,5,28,100189.0
2008,5,29,100177.0
2008,5,30,100197.0
2008,6,2,100173.0
2008,6,3,100173.0
2008,6,4,100173.0
2008,6,5,100173.0
2008,6,6,100173.0
2008,6,9,100173.0
2008,6,10,100173.0
2008,6,11,100173.0
2008,6,12,100167.0
2008,6,13,100210.0
2008,6,16,100275.0
2008,6,17,100199.0
2008,6,18,100074.0
2008,6,19,100110.0
2008,6,20,100097.0
2008,6,23,100029.0
2008,6,24,99992.0
2008,6,25,100013.0
2008,6,26,99943.0
2008,6,27,99832.0
2008,6,30,99803.0
2008,7,1,99782.0
2008,7,2,99794.0
2008,7,3,99780.0
2008,7,7,99780.0
2008,7,8,99862.0
2008,7,9,99800.0
2008,7,10,99838.0
2008,7,11,99840.0
2008,7,14,99526.0
2008,7,15,99607.0
2008,7,16,99865.0
2008,7,17,100031.0
2008,7,18,100061.0
2008,7,21,100088.0
2008,7,22,100267.0
2008,7,23,100242.0
2008,7,24,100180.0
2008,7,25,100188.0
2008,7,28,100072.0
2008,7,29,100238.0
2008,7,30,100224.0
2008,7,31,100190.0
2008,8,1,100213.0
2008,8,4,100219.0
2008,8,5,100202.0
2008,8,6,100232.0
2008,8,7,100242.0
2008,8,8,100263.0
2008,8,11,100292.0
2008,8,12,100300.0
2008,8,13,100300.0
2008,8,14,100300.0
2008,8,15,100300.0
2008,8,18,100300.0
2008,8,19,100300.0
2008,8,20,100300.0
2008,8,21,100300.0
2008,8,22,100350.0
2008,8,25,100303.0
2008,8,26,100311.0
2008,8,27,100308.0
2008,8,28,100338.0
2008,8,29,100338.0
2008,9,2,100335.0
2008,9,3,100320.0
2008,9,4,100282.0
2008,9,5,100320.0
2008,9,8,100323.0
2008,9,9,100323.0
2008,9,10,100323.0
2008,9,11,100323.0
2008,9,12,100323.0
2008,9,15,100323.0
2008,9,16,98609.0
2008,9,17,95682.0
2008,9,18,96804.0
2008,9,19,98835.0
2008,9,22,100228.0
2008,9,23,100255.0
2008,9,24,100242.0
2008,9,25,100272.0
2008,9,26,100271.0
2008,9,29,100188.0
2008,9,30,100542.0
2008,10,1,100419.0
2008,10,2,100413.0
2008,10,3,100443.0
2008,10,6,100283.0
2008,10,7,100069.0
2008,10,8,99978.0
2008,10,9,99814.0
2008,10,10,100077.0
2008,10,13,101012.0
2008,10,14,102571.0
2008,10,15,101623.0
2008,10,16,102158.0
2008,10,17,102143.0
2008,10,20,102298.0
2008,10,21,102112.0
2008,10,22,101765.0
2008,10,23,101389.0
2008,10,24,101229.0
2008,10,27,101093.0
2008,10,28,101568.0
2008,10,29,101817.0
2008,10,30,102005.0
2008,10,31,102224.0
2008,11,3,102302.0
2008,11,4,102366.0
2008,11,5,102324.0
2008,11,6,102275.0
2008,11,7,102580.0
2008,11,10,102241.0
2008,11,11,101587.0
2008,11,12,101060.0
2008,11,13,101817.0
2008,11,14,101384.0
2008,11,17,101072.0
2008,11,18,101043.0
2008,11,19,100275.0
2008,11,20,97832.0
2008,11,21,98050.0
2008,11,24,102059.0
2008,11,25,102891.0
2008,11,26,104804.0
2008,11,28,105060.0
2008,12,1,104855.0
2008,12,2,106158.0
2008,12,3,107090.0
2008,12,4,106757.0
2008,12,5,108186.0
2008,12,8,109465.0
2008,12,9,109321.0
2008,12,10,109348.0
2008,12,11,109230.0
2008,12,12,109335.0
2008,12,15,109289.0
2008,12,16,109768.0
2008,12,17,109792.0
2008,12,18,109537.0
2008,12,19,109598.0
2008,12,22,109508.0
2008,12,23,109285.0
2008,12,24,109562.0
2008,12,26,109476.0
2008,12,29,109313.0
2008,12,30,109623.0
2008,12,31,109681.0
2009,1,2,109696.0
2009,1,5,109664.0
2009,1,6,109732.0
2009,1,7,109732.0
2009,1,8,109732.0
2009,1,9,109732.0
2009,1,12,108494.0
2009,1,13,108762.0
2009,1,14,107059.0
2009,1,15,106093.0
2009,1,16,105960.0
2009,1,20,105182.0
2009,1,21,105695.0
2009,1,22,105381.0
2009,1,23,105515.0
2009,1,26,105644.0
2009,1,27,105695.0
2009,1,28,105964.0
2009,1,29,105682.0
2009,1,30,105369.0
2009,2,2,105284.0
2009,2,3,105345.0
2009,2,4,105231.0
2009,2,5,105397.0
2009,2,6,105626.0
2009,2,9,105715.0
2009,2,10,105380.0
2009,2,11,105565.0
2009,2,12,105582.0
2009,2,13,105451.0
2009,2,17,105035.0
2009,2,18,105082.0
2009,2,19,104738.0
2009,2,20,104842.0
2009,2,23,104707.0
2009,2,24,105336.0
2009,2,25,105330.0
2009,2,26,105593.0
2009,2,27,105302.0
2009,3,2,105121.0
2009,3,3,104947.0
2009,3,4,105292.0
2009,3,5,104465.0
2009,3,6,104314.0
2009,3,9,104075.0
2009,3,10,105552.0
2009,3,11,105818.0
2009,3,12,106469.0
2009,3,13,106577.0
2009,3,16,106642.0
2009,3,17,106698.0
2009,3,18,106862.0
2009,3,19,106781.0
2009,3,20,106597.0
2009,3,23,107015.0
2009,3,24,106908.0
2009,3,25,106963.0
2009,3,26,107078.0
2009,3,27,107085.0
2009,3,30,106826.0
2009,3,31,107146.0
2009,4,1,107271.0
2009,4,2,107551.0
2009,4,3,107895.0
2009,4,6,107812.0
2009,4,7,107804.0
2009,4,8,108104.0
2009,4,9,108581.0
2009,4,13,108668.0
2009,4,14,108420.0
2009,4,15,108701.0
2009,4,16,108748.0
2009,4,17,108739.0
2009,4,20,108649.0
2009,4,21,108719.0
2009,4,22,108718.0
2009,4,23,108725.0
2009,4,24,108821.0
2009,4,27,108669.0
2009,4,28,108701.0
2009,4,29,108866.0
2009,4,30,108951.0
2009,5,1,108966.0
2009,5,4,109438.0
2009,5,5,109445.0
2009,5,6,109557.0
2009,5,7,109440.0
2009,5,8,109476.0
2009,5,11,109344.0
2009,5,12,109290.0
2009,5,13,109256.0
2009,5,14,109348.0
2009,5,15,109324.0
2009,5,18,109441.0
2009,5,19,109474.0
2009,5,20,109446.0
2009,5,21,109429.0
2009,5,22,109411.0
2009,5,26,109512.0
2009,5,27,109382.0
2009,5,28,109394.0
2009,5,29,109606.0
2009,6,1,109855.0
2009,6,2,109824.0
2009,6,3,109732.0
2009,6,4,109803.0
2009,6,5,109806.0
2009,6,8,109810.0
2009,6,9,109804.0
2009,6,10,109783.0
2009,6,11,109790.0
2009,6,12,109786.0
2009,6,15,109770.0
2009,6,16,109757.0
2009,6,17,109760.0
2009,6,18,109780.0
2009,6,19,109753.0
2009,6,22,109645.0
2009,6,23,109689.0
2009,6,24,109738.0
2009,6,25,109774.0
2009,6,26,109760.0
2009,6,29,109786.0
2009,6,30,109786.0
2009,7,1,109773.0
2009,7,2,109675.0
2009,7,6,109620.0
2009,7,7,109514.0
2009,7,8,109381.0
2009,7,9,109450.0
2009,7,10,109407.0
2009,7,13,109437.0
2009,7,14,109457.0
2009,7,15,109457.0
2009,7,16,109457.0
2009,7,17,109457.0
2009,7,20,109457.0
2009,7,21,109457.0
2009,7,22,109492.0
2009,7,23,109678.0
2009,7,24,109772.0
2009,7,27,109790.0
2009,7,28,109814.0
2009,7,29,109789.0
2009,7,30,109834.0
2009,7,31,109813.0
2009,8,3,109831.0
2009,8,4,109859.0
2009,8,5,109936.0
2009,8,6,109968.0
2009,8,7,110017.0
2009,8,10,110017.0
2009,8,11,110017.0
2009,8,12,110019.0
2009,8,13,110021.0
2009,8,14,110015.0
2009,8,17,109984.0
2009,8,18,110000.0
2009,8,19,109996.0
2009,8,20,110005.0
2009,8,21,110053.0
2009,8,24,110053.0
2009,8,25,110053.0
2009,8,26,110053.0
2009,8,27,110053.0
2009,8,28,110053.0
2009,8,31,110053.0
2009,9,1,110053.0
2009,9,2,110053.0
2009,9,3,110071.0
2009,9,4,110089.0
2009,9,8,110129.0
2009,9,9,110126.0
2009,9,10,110168.0
2009,9,11,110164.0
2009,9,14,110167.0
2009,9,15,110179.0
2009,9,16,110179.0
2009,9,17,110179.0
2009,9,18,110189.0
2009,9,21,110178.0
2009,9,22,110216.0
2009,9,23,110236.0
2009,9,24,110204.0
2009,9,25,110204.0
2009,9,28,110204.0
2009,9,29,110204.0
2009,9,30,110226.0
2009,10,1,110188.0
2009,10,2,110161.0
2009,10,5,110227.0
2009,10,6,110248.0
2009,10,7,110233.0
2009,10,8,110280.0
2009,10,9,110276.0
2009,10,12,110266.0
2009,10,13,110280.0
2009,10,14,110276.0
2009,10,15,110262.0
2009,10,16,110246.0
2009,10,19,110226.0
2009,10,20,110190.0
2009,10,21,110156.0
2009,10,22,110240.0
2009,10,23,110157.0
2009,10,26,110133.0
2009,10,27,110125.0
2009,10,28,110118.0
2009,10,29,110203.0
2009,10,30,110100.0
2009,11,2,110115.0
2009,11,3,110115.0
2009,11,4,110114.0
2009,11,5,110165.0
2009,11,6,110149.0
2009,11,9,110149.0
2009,11,10,110149.0
2009,11,11,110149.0
2009,11,12,110149.0
2009,11,13,110149.0
2009,11,16,110149.0
2009,11,17,110149.0
2009,11,18,110150.0
2009,11,19,110141.0
2009,11,20,110146.0
2009,11,23,110143.0
2009,11,24,110119.0
2009,11,25,110151.0
2009,11,27,110099.0
2009,11,30,110147.0
2009,12,1,110185.0
2009,12,2,110205.0
2009,12,3,110278.0
2009,12,4,110261.0
2009,12,7,110261.0
2009,12,8,110261.0
2009,12,9,110243.0
2009,12,10,110264.0
2009,12,11,110269.0
2009,12,14,110261.0
